country_code,country_name,wb_income,wb_region,skill_group_id,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019
ao,Angola,Lower middle income,Sub-Saharan Africa ,613,-111.09,-618.99,-517.92,-398.93,-156.47
ao,Angola,Lower middle income,Sub-Saharan Africa ,1838,-232.85,-651.23,-578.05,-487.67,-147.3
ao,Angola,Lower middle income,Sub-Saharan Africa ,441,143.87,-397.6,-318.96,-252.71,-144.64
ao,Angola,Lower middle income,Sub-Saharan Africa ,9985,-196.11,-826.92,-666.67,-563.76,-139.61
ao,Angola,Lower middle income,Sub-Saharan Africa ,618,-93.97,-310.48,-307.12,-146.54,-130.63
ao,Angola,Lower middle income,Sub-Saharan Africa ,12628,-194.98,-641.41,-594.57,-504.03,-124.06
ao,Angola,Lower middle income,Sub-Saharan Africa ,2060,-360.23,-871.84,-658.12,-414.81,-124
ao,Angola,Lower middle income,Sub-Saharan Africa ,11305,-53.41,-467.06,-485.05,-397.17,-120.72
ao,Angola,Lower middle income,Sub-Saharan Africa ,256,17.98,-379.02,-248.54,-204.51,-107.81
ao,Angola,Lower middle income,Sub-Saharan Africa ,4565,251.05,-1157.34,-1405.15,-622.9,-103.3
ao,Angola,Lower middle income,Sub-Saharan Africa ,49,115.9,-199.06,-259.64,-81.41,-101.99
ao,Angola,Lower middle income,Sub-Saharan Africa ,1379,171.32,-512.54,-273.24,-158.84,-92.81
ao,Angola,Lower middle income,Sub-Saharan Africa ,342,94.04,-289.29,-607.03,-189.04,-83
ao,Angola,Lower middle income,Sub-Saharan Africa ,976,45.03,-281.25,-358.69,-284.6,-78.49
ao,Angola,Lower middle income,Sub-Saharan Africa ,44,142.72,-344.4,-124.02,-141.21,-75.92
ao,Angola,Lower middle income,Sub-Saharan Africa ,634,-85.58,-633,-481.48,-285.42,-56.13
ao,Angola,Lower middle income,Sub-Saharan Africa ,5785,-223.91,-760.08,-597.91,-420.85,-54.66
ao,Angola,Lower middle income,Sub-Saharan Africa ,2265,189.98,-378.49,-266.16,-102.46,-54.01
ao,Angola,Lower middle income,Sub-Saharan Africa ,311,100.45,-436.47,-268.17,-172.44,-50.59
ao,Angola,Lower middle income,Sub-Saharan Africa ,3104,0,-526.62,-220.69,-319.75,-45.38
ao,Angola,Lower middle income,Sub-Saharan Africa ,2186,-105.23,-519.76,-472.9,-308.88,-42.9
ao,Angola,Lower middle income,Sub-Saharan Africa ,4271,-264.78,-506.39,-387.28,-511.97,-40.61
ao,Angola,Lower middle income,Sub-Saharan Africa ,314,182.22,-244.61,-210.79,-152.46,-34.93
ao,Angola,Lower middle income,Sub-Saharan Africa ,666,128.66,-413.63,-287.64,-247.58,-32.61
ao,Angola,Lower middle income,Sub-Saharan Africa ,2269,65.53,-297.61,-231.7,-164.69,-32.23
ao,Angola,Lower middle income,Sub-Saharan Africa ,210,-78.5,-621.38,-772.53,-229.99,-28.98
ao,Angola,Lower middle income,Sub-Saharan Africa ,68,176.37,-295.39,-182.6,-76.62,-26.56
ao,Angola,Lower middle income,Sub-Saharan Africa ,25743,289.93,-575.48,-518.77,-348.5,-21.58
ao,Angola,Lower middle income,Sub-Saharan Africa ,2091,332.69,-565.64,-178.61,-141.26,-20.48
ao,Angola,Lower middle income,Sub-Saharan Africa ,1606,-170.49,-273.64,-739.51,-446.17,-19.29
ao,Angola,Lower middle income,Sub-Saharan Africa ,1735,0,-415.01,-187.41,-140.96,-17.7
ao,Angola,Lower middle income,Sub-Saharan Africa ,2597,190.79,-185.23,-165.26,-80.88,-15.16
ao,Angola,Lower middle income,Sub-Saharan Africa ,1225,290.67,-478.03,-393.03,-245.16,-10.56
ao,Angola,Lower middle income,Sub-Saharan Africa ,154,268.49,-112.89,-111.99,-50.69,-8.18
ao,Angola,Lower middle income,Sub-Saharan Africa ,2917,-95.32,-672.35,-753.08,-530.53,0
ao,Angola,Lower middle income,Sub-Saharan Africa ,3399,-265.56,-925.9,-451.95,-264.54,10.71
ao,Angola,Lower middle income,Sub-Saharan Africa ,2247,211.43,-164.19,-100.15,-73.19,12.33
ao,Angola,Lower middle income,Sub-Saharan Africa ,3086,130.46,-292.56,-356.73,-102.88,13.03
ao,Angola,Lower middle income,Sub-Saharan Africa ,20023,68.45,-302.96,-312.3,-207.1,15.72
ao,Angola,Lower middle income,Sub-Saharan Africa ,12666,159.67,20.1,-78.88,-68.18,15.96
ao,Angola,Lower middle income,Sub-Saharan Africa ,236,195.03,-112.42,-155.74,15.14,17.59
ao,Angola,Lower middle income,Sub-Saharan Africa ,3668,-350.09,-814.69,-825.85,-574.61,17.71
ao,Angola,Lower middle income,Sub-Saharan Africa ,50370,200.63,-110.26,-113.02,-52.68,25.82
ao,Angola,Lower middle income,Sub-Saharan Africa ,337,308.76,-221.62,-256.21,198.72,31.48
ao,Angola,Lower middle income,Sub-Saharan Africa ,344,58.74,18.68,-159.45,83.33,33.98
ao,Angola,Lower middle income,Sub-Saharan Africa ,75,-48.67,-247.62,-37.72,48.15,34.65
ao,Angola,Lower middle income,Sub-Saharan Africa ,69,429.14,-446.5,-197.14,-99.07,40.28
ao,Angola,Lower middle income,Sub-Saharan Africa ,26209,299,-9.43,-57.33,30.91,49.18
ao,Angola,Lower middle income,Sub-Saharan Africa ,1530,87.45,121.47,20.54,-28.5,50.67
ao,Angola,Lower middle income,Sub-Saharan Africa ,1432,100.16,-215.05,-204.18,-74.34,63.65
ao,Angola,Lower middle income,Sub-Saharan Africa ,1802,-88.93,-820.16,-649.56,-711.04,65.24
ao,Angola,Lower middle income,Sub-Saharan Africa ,133,344.4,-445.17,-421.65,-111.63,71.09
ao,Angola,Lower middle income,Sub-Saharan Africa ,45513,580.27,-171.2,-183.07,-87.87,71.7
ao,Angola,Lower middle income,Sub-Saharan Africa ,2130,134.53,-340.5,-347.17,-193.34,77.22
ao,Angola,Lower middle income,Sub-Saharan Africa ,207,471.75,-25.25,-117.87,80.05,99.61
ao,Angola,Lower middle income,Sub-Saharan Africa ,5587,-377.33,-669.65,-510.3,-552.38,99.97
ao,Angola,Lower middle income,Sub-Saharan Africa ,4131,-73.53,-936.19,-807.36,-579.23,108.5
ao,Angola,Lower middle income,Sub-Saharan Africa ,25120,69.25,-250.08,-256.19,-81.99,111.02
ao,Angola,Lower middle income,Sub-Saharan Africa ,17320,-484.13,-348.76,-697.37,-413.88,116.96
ao,Angola,Lower middle income,Sub-Saharan Africa ,340,95.14,-140.16,-289.25,0,119.46
ao,Angola,Lower middle income,Sub-Saharan Africa ,785,-144.55,-541.44,-426.06,-115.64,123.3
ao,Angola,Lower middle income,Sub-Saharan Africa ,482,70.3,-140.88,-137.77,-111.63,134.16
ao,Angola,Lower middle income,Sub-Saharan Africa ,559,286.19,575.19,113.61,141.94,135.04
ao,Angola,Lower middle income,Sub-Saharan Africa ,176,633.94,253.55,103.52,118.41,139.23
ao,Angola,Lower middle income,Sub-Saharan Africa ,1235,-352.83,-331.03,-238.57,-435.31,139.7
ao,Angola,Lower middle income,Sub-Saharan Africa ,561,156.44,-530.01,-431.21,-108.8,144.76
ao,Angola,Lower middle income,Sub-Saharan Africa ,1836,500.73,-348.72,-136.2,-75.28,156.87
ao,Angola,Lower middle income,Sub-Saharan Africa ,43756,133.7,-505.95,-407.81,-121.36,170.11
ao,Angola,Lower middle income,Sub-Saharan Africa ,1612,294.93,-415.69,-118.23,47.84,173.06
ao,Angola,Lower middle income,Sub-Saharan Africa ,1790,-181.02,-707.8,-686.5,-108.62,173.73
ao,Angola,Lower middle income,Sub-Saharan Africa ,764,315.68,-66.64,-34.18,-9.05,175.3
ao,Angola,Lower middle income,Sub-Saharan Africa ,2591,-110.93,-104.9,-193.1,-135.19,184.9
ao,Angola,Lower middle income,Sub-Saharan Africa ,28976,-81.23,-554.59,-494.29,-414.02,195.6
ao,Angola,Lower middle income,Sub-Saharan Africa ,2279,138.2,-188.95,-124.42,84.71,197.33
ao,Angola,Lower middle income,Sub-Saharan Africa ,158,198.4,-400,-298.94,-109.2,200.06
ao,Angola,Lower middle income,Sub-Saharan Africa ,635,731.71,-208.3,-163.64,-153.04,206.24
ao,Angola,Lower middle income,Sub-Saharan Africa ,1774,0,-182.76,-132,-143.76,207.04
ao,Angola,Lower middle income,Sub-Saharan Africa ,172,113.92,-147.02,37.39,-179.05,221.51
ao,Angola,Lower middle income,Sub-Saharan Africa ,135,244.25,349.54,155.75,202.03,228.42
ao,Angola,Lower middle income,Sub-Saharan Africa ,921,443.92,-142.21,-17.01,135.49,252.19
ao,Angola,Lower middle income,Sub-Saharan Africa ,2263,504.73,18.42,64.18,307.64,268.92
ao,Angola,Lower middle income,Sub-Saharan Africa ,50061,323.13,-151.83,-82.7,140.82,274.23
ao,Angola,Lower middle income,Sub-Saharan Africa ,354,-107.75,-126.58,-29.82,112.91,304.57
ao,Angola,Lower middle income,Sub-Saharan Africa ,50321,444.86,-869.78,-411.81,182.21,315.79
ao,Angola,Lower middle income,Sub-Saharan Africa ,1017,-138.41,-428.68,-657.23,-504.49,325.25
ao,Angola,Lower middle income,Sub-Saharan Africa ,7462,119.44,29.34,48.68,0,340.22
ao,Angola,Lower middle income,Sub-Saharan Africa ,86,-674.7,-374,48.36,611.49,565.31
ao,Angola,Lower middle income,Sub-Saharan Africa ,6718,984.85,298.14,52.89,390.56,943.91
ar,Argentina,High income,Latin America & Caribbean ,2626,-38.9,-126.02,-62.94,-71.28,-327.67
ar,Argentina,High income,Latin America & Caribbean ,1885,-134.97,-28.22,30.55,-83.54,-323.41
ar,Argentina,High income,Latin America & Caribbean ,599,-247.56,-157.47,-18.57,-117.29,-248.57
ar,Argentina,High income,Latin America & Caribbean ,2548,-84.95,-73.58,-32.87,-45.9,-245.16
ar,Argentina,High income,Latin America & Caribbean ,2776,-87.48,-142.38,-115.12,-92.47,-233.48
ar,Argentina,High income,Latin America & Caribbean ,4277,-294.48,-203.84,56.29,-58.91,-228.59
ar,Argentina,High income,Latin America & Caribbean ,2407,-77.88,-123.84,-89.38,-71.28,-227.95
ar,Argentina,High income,Latin America & Caribbean ,554,-80.93,-89.59,-48.51,-105.95,-226.48
ar,Argentina,High income,Latin America & Caribbean ,1017,-181.82,-8.87,35.85,64.49,-225.46
ar,Argentina,High income,Latin America & Caribbean ,635,-123.36,-77.71,-19.83,-48.85,-215.55
ar,Argentina,High income,Latin America & Caribbean ,3188,-122.05,-142.58,-23.74,-29.64,-200.39
ar,Argentina,High income,Latin America & Caribbean ,3252,-84.23,-103.77,-49.01,-93.14,-196.85
ar,Argentina,High income,Latin America & Caribbean ,4142,-74.37,-100.13,1.8,-48.85,-196.16
ar,Argentina,High income,Latin America & Caribbean ,50321,-152.74,-91.95,-54.14,-30.18,-194.71
ar,Argentina,High income,Latin America & Caribbean ,2437,-47.48,-135.92,53.11,-14.91,-193.95
ar,Argentina,High income,Latin America & Caribbean ,586,-70.19,-83.96,-32.36,-61.71,-189.49
ar,Argentina,High income,Latin America & Caribbean ,50304,-89.42,-94.8,-29.77,-41.12,-181.27
ar,Argentina,High income,Latin America & Caribbean ,774,-65.97,-84.18,-28.82,-39.28,-180.62
ar,Argentina,High income,Latin America & Caribbean ,2130,-103.91,-69.71,-34.26,-17.99,-179.3
ar,Argentina,High income,Latin America & Caribbean ,193,-50.77,-63.41,-21.2,-49.24,-178.75
ar,Argentina,High income,Latin America & Caribbean ,6718,-64.83,-22.8,41.55,37.69,-178.73
ar,Argentina,High income,Latin America & Caribbean ,20157,-83.04,7.61,36.19,20.29,-175.88
ar,Argentina,High income,Latin America & Caribbean ,506,-56.13,-35.59,48.3,55.96,-173.88
ar,Argentina,High income,Latin America & Caribbean ,20581,64.98,-117.37,-33.5,49.3,-172.52
ar,Argentina,High income,Latin America & Caribbean ,4647,-62.71,-52.78,1.22,-8.47,-168.92
ar,Argentina,High income,Latin America & Caribbean ,2757,-68.68,-93.42,-22.42,-45.05,-158.25
ar,Argentina,High income,Latin America & Caribbean ,395,-9.09,-41.06,-26.74,-1.36,-158
ar,Argentina,High income,Latin America & Caribbean ,1240,-39.75,-54.51,17.71,-17.64,-155.63
ar,Argentina,High income,Latin America & Caribbean ,1836,-78.93,-63.5,-5.65,-30.07,-150.72
ar,Argentina,High income,Latin America & Caribbean ,421,-43.62,-64.95,-12.03,-51.12,-149.98
ar,Argentina,High income,Latin America & Caribbean ,69,-65.08,-54.79,-8.77,-27.39,-148.33
ar,Argentina,High income,Latin America & Caribbean ,2549,-59.69,-65.81,-38.83,-26.69,-147.39
ar,Argentina,High income,Latin America & Caribbean ,1802,-68.66,-122.58,-47.39,-71,-144.56
ar,Argentina,High income,Latin America & Caribbean ,43733,-75.37,-27.26,28.29,12.75,-142.82
ar,Argentina,High income,Latin America & Caribbean ,2196,-29.23,-29.63,-21.78,-24.52,-141.01
ar,Argentina,High income,Latin America & Caribbean ,6639,-64.91,-63.08,-1.87,11.55,-138.37
ar,Argentina,High income,Latin America & Caribbean ,2457,-45.75,-143.07,13.95,21.49,-136.04
ar,Argentina,High income,Latin America & Caribbean ,86,-44.5,-46.07,9.22,-7.13,-134.45
ar,Argentina,High income,Latin America & Caribbean ,1104,-53.03,27.52,-29.12,32.04,-134.31
ar,Argentina,High income,Latin America & Caribbean ,354,-148.57,-28.84,-21.43,-40.27,-133.65
ar,Argentina,High income,Latin America & Caribbean ,59,-28.26,-44.77,-7.1,-25.69,-131.93
ar,Argentina,High income,Latin America & Caribbean ,2279,-62.01,-44.56,9.8,6.85,-131.65
ar,Argentina,High income,Latin America & Caribbean ,11623,-9.37,-50.76,-107.6,-60.45,-130.57
ar,Argentina,High income,Latin America & Caribbean ,9043,-24.28,-27.5,0,5.88,-129.71
ar,Argentina,High income,Latin America & Caribbean ,785,-64.99,-48.03,-25.56,-28.34,-127.7
ar,Argentina,High income,Latin America & Caribbean ,332,-123,30.95,-5.05,-87.27,-127.27
ar,Argentina,High income,Latin America & Caribbean ,1225,-86.99,-52.28,8.93,12.82,-125.16
ar,Argentina,High income,Latin America & Caribbean ,764,-65.82,-48.17,-2.21,-5.02,-125.03
ar,Argentina,High income,Latin America & Caribbean ,149,-35.45,-62.57,-21.34,-43.23,-124.41
ar,Argentina,High income,Latin America & Caribbean ,3455,-14.15,-114.65,-51.83,-4.75,-124.04
ar,Argentina,High income,Latin America & Caribbean ,27096,-32.16,-126.94,32.87,49.15,-123.83
ar,Argentina,High income,Latin America & Caribbean ,50061,-52.65,-24.99,24.75,24.42,-121.96
ar,Argentina,High income,Latin America & Caribbean ,618,-64.99,-0.97,49,-3.8,-121.76
ar,Argentina,High income,Latin America & Caribbean ,5457,-65,7.07,-59.92,-7.88,-121.36
ar,Argentina,High income,Latin America & Caribbean ,2263,-118.55,86.06,59.52,94.58,-120.57
ar,Argentina,High income,Latin America & Caribbean ,31090,-141.22,-134.43,108.72,183.41,-120.47
ar,Argentina,High income,Latin America & Caribbean ,207,-21.12,-44.86,-7.46,-19.24,-119.89
ar,Argentina,High income,Latin America & Caribbean ,28976,-43.02,-84.75,-9.47,-38.52,-119.21
ar,Argentina,High income,Latin America & Caribbean ,75,-28.94,-55.72,-14.57,-21.12,-117.68
ar,Argentina,High income,Latin America & Caribbean ,25120,-57.75,-46,12.81,14.41,-115.24
ar,Argentina,High income,Latin America & Caribbean ,742,18.96,-59.26,-22.04,-2.27,-114.91
ar,Argentina,High income,Latin America & Caribbean ,158,-46.09,-6.39,22.41,-1.51,-114.76
ar,Argentina,High income,Latin America & Caribbean ,1790,-37.64,22.58,41.73,93.17,-112.49
ar,Argentina,High income,Latin America & Caribbean ,1944,-56.17,-99.01,-42.63,-5.85,-110.48
ar,Argentina,High income,Latin America & Caribbean ,455,-14.52,-50.75,-11.95,-52.09,-108.75
ar,Argentina,High income,Latin America & Caribbean ,3980,-102.07,-47.98,78.6,59.71,-108.31
ar,Argentina,High income,Latin America & Caribbean ,2591,-40.53,12.26,31.55,83.72,-107.85
ar,Argentina,High income,Latin America & Caribbean ,827,-24.75,12.41,6.06,42.3,-107.14
ar,Argentina,High income,Latin America & Caribbean ,441,-72.78,-26.92,28,17.65,-106.75
ar,Argentina,High income,Latin America & Caribbean ,1208,-57.97,-32.63,9.72,68.76,-106.57
ar,Argentina,High income,Latin America & Caribbean ,666,-57.97,-33.55,14.54,-2.88,-106.56
ar,Argentina,High income,Latin America & Caribbean ,1989,-61.95,-32.57,9.74,8.42,-105.18
ar,Argentina,High income,Latin America & Caribbean ,561,-26.51,12.62,32,94.06,-103.85
ar,Argentina,High income,Latin America & Caribbean ,1871,-47.37,-18.12,45.39,-4.41,-103.51
ar,Argentina,High income,Latin America & Caribbean ,994,-69.42,-33.28,20.27,49.32,-101.79
ar,Argentina,High income,Latin America & Caribbean ,921,-47.25,-7.16,58.26,55.03,-101.49
ar,Argentina,High income,Latin America & Caribbean ,2247,-41.79,-36.25,0.15,-12.1,-100.71
ar,Argentina,High income,Latin America & Caribbean ,14632,-109.61,-88.51,-39.33,131.86,-98.47
ar,Argentina,High income,Latin America & Caribbean ,1774,-83.33,-37.66,-25.79,-6.57,-97.86
ar,Argentina,High income,Latin America & Caribbean ,781,-45.75,-23.19,22.67,17.03,-96.51
ar,Argentina,High income,Latin America & Caribbean ,1606,-82.72,8.38,-37.6,84.81,-96.07
ar,Argentina,High income,Latin America & Caribbean ,482,-29.77,-11.97,17.17,15.09,-96
ar,Argentina,High income,Latin America & Caribbean ,1379,-69.64,-38.33,14.28,13.51,-95.97
ar,Argentina,High income,Latin America & Caribbean ,12344,-15.02,-26.71,-37.08,-17.23,-92.89
ar,Argentina,High income,Latin America & Caribbean ,264,-76.74,-19.5,20.74,29.49,-92.73
ar,Argentina,High income,Latin America & Caribbean ,559,-36.64,-13.95,12.35,9.79,-91.25
ar,Argentina,High income,Latin America & Caribbean ,44,-47.74,-4.05,0,27.31,-90.17
ar,Argentina,High income,Latin America & Caribbean ,10972,-32.02,-47.98,-30.04,-51.07,-89.98
ar,Argentina,High income,Latin America & Caribbean ,2060,-75.19,65.41,86.27,180.27,-89.65
ar,Argentina,High income,Latin America & Caribbean ,7218,-30.92,-53.4,-6.88,-6.98,-88.33
ar,Argentina,High income,Latin America & Caribbean ,1612,-66.12,5.41,38.81,17.92,-88.28
ar,Argentina,High income,Latin America & Caribbean ,20194,-29.67,-66.15,28.01,-7.44,-88.04
ar,Argentina,High income,Latin America & Caribbean ,133,-48.38,-17.84,12.99,7,-87.09
ar,Argentina,High income,Latin America & Caribbean ,3104,-85.26,-49.68,-2.57,-39.24,-85.28
ar,Argentina,High income,Latin America & Caribbean ,976,-78.56,-3.8,50.96,41.89,-84.79
ar,Argentina,High income,Latin America & Caribbean ,5785,-66.13,-22.82,47.52,61.28,-82.4
ar,Argentina,High income,Latin America & Caribbean ,895,-9.11,5.45,-4.56,28.04,-82.13
ar,Argentina,High income,Latin America & Caribbean ,3351,-3.34,-28.33,-57.22,-81.37,-81.52
ar,Argentina,High income,Latin America & Caribbean ,634,-25.84,3.3,64.15,105.38,-80.87
ar,Argentina,High income,Latin America & Caribbean ,1432,-50.81,-15.01,43.48,39,-79.05
ar,Argentina,High income,Latin America & Caribbean ,2265,-70.76,-11.02,52.31,50.86,-78.51
ar,Argentina,High income,Latin America & Caribbean ,123,-48.63,-16.74,24.57,21.23,-77.24
ar,Argentina,High income,Latin America & Caribbean ,15663,-37.69,-11.92,15.14,32.16,-76.37
ar,Argentina,High income,Latin America & Caribbean ,2917,-41.72,19.31,42.47,103.81,-76.08
ar,Argentina,High income,Latin America & Caribbean ,20344,-21.42,-31.19,6.51,6.81,-75.14
ar,Argentina,High income,Latin America & Caribbean ,4271,-42.28,-4.05,51.71,62.3,-74.25
ar,Argentina,High income,Latin America & Caribbean ,236,-23.6,-14.52,14.07,33.77,-73.36
ar,Argentina,High income,Latin America & Caribbean ,154,-43.23,-4.89,35.42,55.7,-73.19
ar,Argentina,High income,Latin America & Caribbean ,1315,0,-15.28,-22.1,22.1,-72.23
ar,Argentina,High income,Latin America & Caribbean ,311,-43.26,-9.57,55.83,65.94,-71.92
ar,Argentina,High income,Latin America & Caribbean ,43756,-49.91,-25.17,15.86,7,-71.73
ar,Argentina,High income,Latin America & Caribbean ,4201,0,-15.68,11.23,60.11,-71.01
ar,Argentina,High income,Latin America & Caribbean ,2608,-78.79,67.53,133.7,48.21,-70.22
ar,Argentina,High income,Latin America & Caribbean ,172,-32.33,-30.46,4.01,9.51,-68.94
ar,Argentina,High income,Latin America & Caribbean ,344,-22.86,20.25,26.03,58.62,-67.59
ar,Argentina,High income,Latin America & Caribbean ,314,-35.07,25.37,80.47,86.08,-67.2
ar,Argentina,High income,Latin America & Caribbean ,1572,20.85,0,-13.95,25.35,-66.52
ar,Argentina,High income,Latin America & Caribbean ,256,-33.72,-13.58,26.04,29.77,-66.17
